DATEPRD,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_GAS_VOL,BORE_WAT_VOL,Injection Hours F-4,Water Injection F-4,Injection Hours F-5,Water Injection F-5,Total Water Injection,BORE_OIL_VOL
12-Apr-12,5599,15/9-F-12,24,0,0,34.301,12.491,100,34.301,91.756,5.413,131310,4678,24,4860,24,5245,10105,826
13-Apr-12,5599,15/9-F-12,24,0,0,34.43,12.429,100,34.43,91.5,5.557,132948,4652,24,4889,24,5228,10117,836
14-Apr-12,5599,15/9-F-12,24,0,0,34.312,12.349,100,34.312,91.658,5.438,132367,4650,24,4868,24,5247,10115,832
15-Apr-12,5599,15/9-F-12,24,0,0,34.351,12.284,100,34.351,91.473,5.484,131803,4653,24,4851,24,5272,10123,827
16-Apr-12,5599,15/9-F-12,24,0,0,34.35,12.26,100,34.35,91.505,5.485,131303,4662,24,4856,24,5263,10119,825
17-Apr-12,5599,15/9-F-12,24,0,0,34.672,12.107,100,34.672,90.106,5.817,130818,4658,24,4875,24,5243,10118,822
18-Apr-12,5599,15/9-F-12,24,0,0,34.506,12.115,100,34.506,91.131,5.638,131860,4672,24,5165,24,5435,10600,812
19-Apr-12,5599,15/9-F-12,24,0,0,34.628,11.99,100,34.628,90.186,5.766,131560,4718,24,4527,24,4561,9088,811
20-Apr-12,5599,15/9-F-12,24,0,0,34.777,11.891,100,34.777,89.497,5.923,131576,4675,24,5291,24,5448,10739,809
21-Apr-12,5599,15/9-F-12,24,0,0,34.572,11.9,100,34.572,90.513,5.71,132625,4752,24,3700,24,3913,7613,821
22-Apr-12,5599,15/9-F-12,24,0,0,34.528,11.919,100,34.528,90.987,5.665,132650,4707,24,5332,24,5469,10801,821
23-Apr-12,5599,15/9-F-12,24,0,0,34.507,11.883,100,34.507,90.483,5.64,131897,4723,24,5418,24,5399,10817,816
24-Apr-12,5599,15/9-F-12,24,0,0,34.431,11.899,100,34.431,91.269,5.559,131577,4726,24,5390,24,5453,10843,814
25-Apr-12,5599,15/9-F-12,24,0,0,34.469,11.859,100,34.469,91.005,5.602,131388,4774,24,4060,24,3964,8024,814
26-Apr-12,5599,15/9-F-12,24,0,0,34.348,11.775,100,34.348,91.229,5.476,131334,4715,24,5242,24,5573,10815,811
27-Apr-12,5599,15/9-F-12,24,0,0,34.195,11.786,100,34.195,91.714,5.326,130857,4731,24,5083,24,5767,10850,806
28-Apr-12,5599,15/9-F-12,14.29,0,0,34.318,11.689,61.46928,34.318,91.049,6.176,69288,2724,24,4069,24,5120,9189,414
29-Apr-12,5599,15/9-F-12,24,0,0,33.116,11.625,98.32028,33.116,91.227,4.196,116290,4631,24,3985,24,4055,8040,707
30-Apr-12,5599,15/9-F-12,24,0,0,33.535,11.873,97.73337,33.535,91.147,4.593,122088,4657,24,5149,24,5591,10740,739
01-May-12,5599,15/9-F-12,24,0,0,33.49,11.94,99.91721,33.49,91.516,4.527,121674,4691,24,5045,24,5741,10786,752
02-May-12,5599,15/9-F-12,24,0,0,33.605,11.951,100,33.605,91.586,4.616,122667,4743,24,4952,24,5685,10637,755
03-May-12,5599,15/9-F-12,24,0,0,33.671,11.97,100,33.671,91.699,4.662,121609,4619,24,4480,24,4561,9041,751
04-May-12,5599,15/9-F-12,24,0,0,33.731,11.858,100,33.731,91.46,4.935,122248,4603,24,3796,24,3792,7588,756
05-May-12,5599,15/9-F-12,24,0,0,33.82,11.707,100,33.82,91.031,4.805,123646,4603,24,4491,24,4526,9017,758
06-May-12,5599,15/9-F-12,24,0,0,33.83,11.742,100,33.83,91.1,4.821,122522,4592,24,5369,24,5473,10842,760
07-May-12,5599,15/9-F-12,24,0,0,33.966,11.78,100,33.966,91.046,4.964,115560,4526,24,5378,24,5413,10791,716
08-May-12,5599,15/9-F-12,24,0,0,34.235,11.6,100,34.235,89.594,5.237,116729,4578,24,3880,24,4093,7973,722
09-May-12,5599,15/9-F-12,24,0,0,33.846,11.701,100,33.846,91.366,4.79,116371,4609,24,5514,24,3400,8914,722
10-May-12,5599,15/9-F-12,24,0,0,33.962,11.644,100,33.962,90.942,4.89,116322,4587,24,4461,24,6372,10833,720
11-May-12,5599,15/9-F-12,24,0,0,33.831,11.568,100,33.831,91.208,4.761,116174,4521,24,3465,17.5,5476,8941,719
12-May-12,5599,15/9-F-12,24,0,0,33.923,11.571,100,33.923,91.168,4.774,117694,4597,21.13,4560,24,5901,10461,728
13-May-12,5599,15/9-F-12,24,0,0,34.232,11.491,100,34.232,88.824,5.176,117522,4589,20.88,4648,24,5827,10475,728
14-May-12,5599,15/9-F-12,24,0,0,34.175,11.399,100,34.175,88.921,5.097,117475,4572,24,5230,24,5666,10896,728
15-May-12,5599,15/9-F-12,24,0,0,33.819,11.589,100,33.819,91.46,4.74,117206,4544,24,5612,24,5271,10883,726
16-May-12,5599,15/9-F-12,24,0,0,33.945,11.499,100,33.945,91.139,4.869,117383,4556,24,5666,24,5253,10919,724
17-May-12,5599,15/9-F-12,24,0,0,33.927,11.509,100,33.927,91.323,4.847,117383,4562,24,5688,24,5236,10924,726
18-May-12,5599,15/9-F-12,24,0,0,33.901,11.591,100,33.901,91.636,4.813,117450,4911,24,5057,24,5126,10183,726
19-May-12,5599,15/9-F-12,24,0,0,33.923,11.518,100,33.923,91.565,4.838,117676,5218,24,4304,24,4428,8732,727
20-May-12,5599,15/9-F-12,24,0,0,34.047,11.483,100,34.047,91.494,4.972,120715,4360,24,4381,24,4461,8842,746
21-May-12,5599,15/9-F-12,24,0,0,33.95,11.481,100,33.95,91.709,4.872,120324,4459,24,5228,24,5663,10891,746
22-May-12,5599,15/9-F-12,17.69,0,0,35.036,11.001,76.29265,35.036,90.318,6.545,78236,3237,19.08,3850,18.83,4304,8154,466
23-May-12,5599,15/9-F-12,24,0,0,33.677,11.117,99.84263,33.677,90.695,4.857,113395,4434,24,5230,24,5545,10775,692
24-May-12,5599,15/9-F-12,24,0,0,33.876,11.509,99.9664,33.876,91.201,5.109,116500,4375,24,4280,24,4180,8460,711
25-May-12,5599,15/9-F-12,24,0,0,33.912,11.513,100,33.912,91.957,5.121,116173,4304,24,4267,24,3995,8262,716
26-May-12,5599,15/9-F-12,24,0,0,33.693,11.509,100,33.693,92.242,4.866,117062,4438,24,5379,24,5520,10899,723
27-May-12,5599,15/9-F-12,24,0,0,33.729,11.58,100,33.729,92.459,4.887,117959,4475,24,5259,24,5704,10963,730
28-May-12,5599,15/9-F-12,24,0,0,33.765,11.466,100,33.765,92.235,4.922,118570,4482,24,5200,24,5766,10966,736
29-May-12,5599,15/9-F-12,24,0,0,33.85,11.33,100,33.85,91.9,5.004,118950,4467,24,3579,24,4369,7948,739
30-May-12,5599,15/9-F-12,24,0,0,33.865,11.301,100,33.865,91.917,5.018,118867,4471,24,5456,24,5480,10936,735
31-May-12,5599,15/9-F-12,24,0,0,33.871,11.314,100,33.871,92.009,5.022,118897,4482,24,5423,24,5534,10957,735
01-Jun-12,5599,15/9-F-12,24,0,0,33.947,11.224,100,33.947,91.682,5.101,119127,4494,24,4085,24,4136,8221,735
02-Jun-12,5599,15/9-F-12,24,0,0,33.945,11.173,100,33.945,91.714,5.098,119118,4465,24,4584,24,4663,9247,734
03-Jun-12,5599,15/9-F-12,24,0,0,33.913,11.099,100,33.913,91.695,5.071,118569,4469,24,5403,24,5537,10940,730
04-Jun-12,5599,15/9-F-12,24,0,0,33.93,11.064,100,33.93,91.636,5.084,118559,4483,24,5381,24,5588,10969,729
05-Jun-12,5599,15/9-F-12,24,0,0,33.992,11.173,100,33.992,91.89,5.034,118012,4499,24,5100,24,5364,10464,727
06-Jun-12,5599,15/9-F-12,24,0,0,34.354,11.11,100,34.354,90.68,5.514,118550,4501,24,3940,24,3942,7882,730
07-Jun-12,5599,15/9-F-12,24,0,0,34.428,10.97,100,34.428,89.915,5.599,120888,4530,24,5178,24,5228,10406,746
08-Jun-12,5599,15/9-F-12,24,0,0,34.224,10.934,100,34.224,89.992,5.386,120490,4538,24,5447,24,5489,10936,744
09-Jun-12,5599,15/9-F-12,24,0,0,34.071,11.054,100,34.071,91.404,5.221,120841,4552,24,5488,24,5481,10969,743
10-Jun-12,5599,15/9-F-12,24,0,0,33.937,11.119,100,33.937,92.062,5.065,120834,4600,24,4434,24,4610,9044,746
11-Jun-12,5599,15/9-F-12,24,0,0,34.01,11.057,100,34.01,91.964,5.038,119576,4582,24,4266,24,4651,8917,736
12-Jun-12,5599,15/9-F-12,24,0,0,33.951,10.984,100,33.951,91.791,5.094,120569,4600,24,5385,24,5588,10973,742
13-Jun-12,5599,15/9-F-12,23.33,0,0,35.692,10.479,100,35.692,89.793,6.855,104149,4150,22.67,4970,22.67,4824,9794,632
14-Jun-12,5599,15/9-F-12,24,0,0,33.552,11.079,99.97911,33.552,92.067,4.693,115955,4582,24,5533,24,5616,11149,715
15-Jun-12,5599,15/9-F-12,24,0,0,33.865,11.139,100,33.865,91.693,4.996,117529,4617,24,4452,24,4477,8929,724
16-Jun-12,5599,15/9-F-12,24,0,0,33.811,11.095,100,33.811,92.147,4.917,118652,4606,24,3516,24,3638,7154,730
17-Jun-12,5599,15/9-F-12,24,0,0,33.759,11.092,100,33.759,92.386,4.863,118545,4581,24,5487,24,5553,11040,732
18-Jun-12,5599,15/9-F-12,24,0,0,33.785,11.136,100,33.785,92.432,4.895,118345,4596,24,5585,24,5367,10952,731
19-Jun-12,5599,15/9-F-12,24,0,0,33.989,11.125,100,33.989,92.178,5.108,118736,4608,24,5515,24,5471,10986,732
20-Jun-12,5599,15/9-F-12,16,0,0,48.992,7.76,56.59742,48.992,78.048,7.775,61340,2894,15.5,3241,16,3613,6854,376
21-Jun-12,5599,15/9-F-12,24,0,0,32.851,10.541,99.71172,32.851,90.976,3.876,104777,4839,24,4920,24,4605,9525,640
22-Jun-12,5599,15/9-F-12,24,0,0,33.432,10.929,100,33.432,90.34,4.426,109055,4556,24,4311,24,4042,8353,672
23-Jun-12,5599,15/9-F-12,24,0,0,33.577,10.954,100,33.577,90.547,4.552,111537,4553,24,4273,24,4067,8340,685
24-Jun-12,5599,15/9-F-12,24,0,0,33.581,10.985,100,33.581,90.529,4.534,112212,4492,24,4176,24,4062,8238,690
25-Jun-12,5599,15/9-F-12,24,0,0,33.292,10.958,100,33.292,91.897,4.248,112782,4372,24,4591,24,4674,9265,693
26-Jun-12,5599,15/9-F-12,24,0,0,33.314,10.933,100,33.314,91.881,4.273,113044,4481,24,5293,24,5479,10772,693
27-Jun-12,5599,15/9-F-12,24,0,0,33.34,11.005,100,33.34,92.082,4.292,105279,4508,24,5294,24,5504,10798,646
28-Jun-12,5599,15/9-F-12,24,0,0,33.591,10.953,100,33.591,91.635,4.544,105474,4520,24,5240,24,5585,10825,649
29-Jun-12,5599,15/9-F-12,24,0,0,33.926,10.825,100,33.926,90.783,4.878,105861,4389,24,5229,24,5654,10883,652
30-Jun-12,5599,15/9-F-12,24,0,0,33.947,10.859,100,33.947,90.783,4.891,106241,4423,24,4446,24,4666,9112,652
01-Jul-12,5599,15/9-F-12,24,0,0,33.877,10.857,100,33.877,90.993,4.815,106369,4086,24,3924,24,4633,8557,657
02-Jul-12,5599,15/9-F-12,24,0,0,33.568,10.88,100,33.568,91.936,4.507,108717,4596,24,4977,24,5623,10600,671
03-Jul-12,5599,15/9-F-12,24,0,0,33.689,10.81,100,33.689,91.583,4.65,108586,4464,24,5085,24,5808,10893,671
04-Jul-12,5599,15/9-F-12,24,0,0,33.807,10.734,100,33.807,91.238,4.77,108872,4476,24,5131,24,5781,10912,670
05-Jul-12,5599,15/9-F-12,24,0,0,33.836,10.728,100,33.836,91.392,4.801,109367,4479,24,4308,24,4405,8713,671
06-Jul-12,5599,15/9-F-12,24,0,0,33.645,10.81,100,33.645,92.06,4.594,109433,4435,24,4217,24,4536,8753,670
07-Jul-12,5599,15/9-F-12,24,0,0,33.547,10.797,100,33.547,92.154,4.474,109385,4403,24,4197,24,4611,8808,672
08-Jul-12,5599,15/9-F-12,24,0,0,33.665,10.75,100,33.665,92.006,4.601,109073,4387,24,4920,24,5184,10104,671
09-Jul-12,5599,15/9-F-12,24,0,0,33.549,10.682,100,33.549,92.063,4.47,112044,4531,24,5634,24,5298,10932,688
10-Jul-12,5599,15/9-F-12,24,0,0,33.597,10.65,100,33.597,91.974,4.517,111675,4540,24,5606,24,5336,10942,686
11-Jul-12,5599,15/9-F-12,24,0,0,33.63,10.693,100,33.63,92.055,4.55,111868,4574,24,5068,20.33,3976,9044,686
12-Jul-12,5599,15/9-F-12,24,0,0,33.632,10.662,100,33.632,92.093,4.545,112277,4549,24,4379,24,4441,8820,688
13-Jul-12,5599,15/9-F-12,24,0,0,33.639,10.667,100,33.639,92.121,4.552,112559,4518,24,4392,24,4529,8921,691
14-Jul-12,5599,15/9-F-12,24,0,0,33.627,10.645,100,33.627,92.107,4.542,111910,4542,24,5287,24,5669,10956,690
15-Jul-12,5599,15/9-F-12,24,0,0,33.826,10.62,100,33.826,91.335,4.746,111537,4558,24,5344,24,5639,10983,689
16-Jul-12,5599,15/9-F-12,24,0,0,33.674,10.647,100,33.674,92.057,4.596,111518,4564,24,5207,24,5453,10660,690
17-Jul-12,5599,15/9-F-12,24,0,0,33.7,10.617,100,33.7,92.041,4.622,111703,4558,24,4594,24,4625,9219,690
